protein1,protein2,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining,combined_score,gene1,gene2
9606.ENSP00000348757,9606.ENSP00000478589,0,0,0,145,0,0,826,844,CCDC151,TTC25
9606.ENSP00000348757,9606.ENSP00000265104,0,0,0,81,0,0,833,840,CCDC151,DNAH5
9606.ENSP00000348757,9606.ENSP00000404122,0,0,0,112,675,0,70,708,CCDC151,IFT74
9606.ENSP00000348757,9606.ENSP00000231749,0,0,0,126,0,0,671,700,CCDC151,ZMYND10
9606.ENSP00000348757,9606.ENSP00000475939,0,0,0,83,0,0,705,717,CCDC151,DNAH11
9606.ENSP00000348757,9606.ENSP00000480538,0,0,0,113,0,0,715,735,CCDC151,DNAI1
9606.ENSP00000348757,9606.ENSP00000405708,0,0,0,66,0,0,766,772,CCDC151,CCDC39
9606.ENSP00000348757,9606.ENSP00000312706,0,0,0,146,0,0,719,749,CCDC151,CCDC65
9606.ENSP00000348757,9606.ENSP00000391692,0,0,0,65,0,0,776,781,CCDC151,CCDC103
9606.ENSP00000348757,9606.ENSP00000333363,0,0,0,81,0,0,773,782,CCDC151,DNAH8
9606.ENSP00000348757,9606.ENSP00000380679,0,0,0,152,0,0,815,836,CCDC151,CCDC40
9606.ENSP00000348772,9606.ENSP00000304783,0,0,0,0,0,0,710,710,PITPNM1,SLC26A5
9606.ENSP00000348772,9606.ENSP00000300093,0,0,0,0,213,0,816,849,PITPNM1,PLK1
9606.ENSP00000348772,9606.ENSP00000369862,0,0,0,0,220,0,798,836,PITPNM1,COL4A3BP
9606.ENSP00000348772,9606.ENSP00000482885,0,0,0,62,0,0,755,760,PITPNM1,PTPRQ
9606.ENSP00000348772,9606.ENSP00000420295,0,0,0,90,0,0,799,809,PITPNM1,PDE6B
9606.ENSP00000348772,9606.ENSP00000242104,0,0,0,62,57,0,775,784,PITPNM1,OCM
9606.ENSP00000348772,9606.ENSP00000283228,0,0,0,62,0,0,748,753,PITPNM1,PTPRR
9606.ENSP00000348772,9606.ENSP00000380638,0,0,0,77,316,0,841,891,PITPNM1,PTK2B
9606.ENSP00000348775,9606.ENSP00000315680,0,0,0,62,152,0,703,742,ACOX3,PEX7
9606.ENSP00000348775,9606.ENSP00000231887,49,0,0,122,171,900,801,983,ACOX3,EHHADH
9606.ENSP00000348775,9606.ENSP00000285093,55,0,0,178,102,900,461,955,ACOX3,ACAA2
9606.ENSP00000348775,9606.ENSP00000449535,0,0,0,67,0,900,107,909,ACOX3,ACSS3
9606.ENSP00000348775,9606.ENSP00000483507,45,0,0,62,0,900,518,951,ACOX3,HAO2
9606.ENSP00000348775,9606.ENSP00000264990,60,0,0,96,726,0,115,766,ACOX3,ACAD11
9606.ENSP00000348775,9606.ENSP00000365462,71,0,0,105,67,900,126,919,ACOX3,PCCA
9606.ENSP00000348775,9606.ENSP00000278060,0,0,0,58,0,900,156,913,ACOX3,PAOX
9606.ENSP00000348775,9606.ENSP00000285737,0,0,0,290,0,900,675,974,ACOX3,LONP2
9606.ENSP00000348775,9606.ENSP00000377494,0,0,0,0,760,0,59,764,ACOX3,TAGLN3
9606.ENSP00000348775,9606.ENSP00000363614,50,0,0,69,0,900,482,948,ACOX3,HMGCL
9606.ENSP00000348775,9606.ENSP00000482609,0,0,0,66,252,600,431,819,ACOX3,PEX12
9606.ENSP00000348775,9606.ENSP00000316924,0,0,0,107,0,900,310,932,ACOX3,ACSS1
9606.ENSP00000348775,9606.ENSP00000231420,0,0,0,64,0,800,76,811,ACOX3,AGXT2
9606.ENSP00000348775,9606.ENSP00000333664,55,0,0,162,102,900,737,977,ACOX3,ACAA1
9606.ENSP00000348775,9606.ENSP00000390265,0,0,0,66,135,900,101,917,ACOX3,IDH1
9606.ENSP00000348775,9606.ENSP00000345774,45,0,0,71,0,600,348,737,ACOX3,ALDH3A2
9606.ENSP00000348775,9606.ENSP00000431049,0,0,0,62,0,900,247,923,ACOX3,GSTK1
9606.ENSP00000348775,9606.ENSP00000222214,0,0,0,166,0,900,245,931,ACOX3,GCDH
9606.ENSP00000348775,9606.ENSP00000379845,0,0,0,64,0,800,76,811,ACOX3,ABAT
9606.ENSP00000348775,9606.ENSP00000323071,0,0,0,64,0,900,602,959,ACOX3,ACOT4
9606.ENSP00000348775,9606.ENSP00000357920,0,0,0,52,0,900,101,907,ACOX3,DDO
9606.ENSP00000348775,9606.ENSP00000327251,0,0,0,63,0,900,63,904,ACOX3,NOS2
9606.ENSP00000348775,9606.ENSP00000263038,0,0,0,228,0,0,784,825,ACOX3,PHYH
9606.ENSP00000348775,9606.ENSP00000253382,0,0,0,66,0,900,244,923,ACOX3,ACSS2
9606.ENSP00000348775,9606.ENSP00000326219,42,0,0,143,73,900,450,950,ACOX3,DHRS4
9606.ENSP00000348775,9606.ENSP00000259407,0,0,0,62,0,900,633,962,ACOX3,BAAT
9606.ENSP00000348775,9606.ENSP00000281703,0,0,0,0,0,0,724,723,ACOX3,GLT1D1
9606.ENSP00000348775,9606.ENSP00000413575,0,0,0,111,0,900,561,957,ACOX3,CROT
9606.ENSP00000348775,9606.ENSP00000430269,0,0,0,68,356,900,232,947,ACOX3,EPHX2
9606.ENSP00000348775,9606.ENSP00000317721,0,0,0,62,0,900,597,958,ACOX3,PIPOX
9606.ENSP00000348775,9606.ENSP00000238651,0,0,0,84,0,900,359,936,ACOX3,ACOT2
9606.ENSP00000348775,9606.ENSP00000233710,0,0,0,76,0,800,444,888,ACOX3,ACADL
9606.ENSP00000348775,9606.ENSP00000380251,0,0,0,130,56,900,67,913,ACOX3,NUDT19
9606.ENSP00000348775,9606.ENSP00000371517,71,0,0,65,0,900,775,977,ACOX3,AMACR
9606.ENSP00000348775,9606.ENSP00000438689,0,0,0,65,0,800,189,835,ACOX3,ACADVL
9606.ENSP00000348775,9606.ENSP00000356015,55,0,0,158,102,900,305,941,ACOX3,ACAT2
9606.ENSP00000348775,9606.ENSP00000382120,49,0,0,0,788,0,101,802,ACOX3,AIFM3
9606.ENSP00000348775,9606.ENSP00000357873,0,0,0,66,0,800,177,832,ACOX3,ACADSB
9606.ENSP00000348775,9606.ENSP00000265322,42,0,0,63,73,900,645,965,ACOX3,PECR
9606.ENSP00000348775,9606.ENSP00000242592,0,0,0,65,0,800,216,840,ACOX3,ACADS
9606.ENSP00000348775,9606.ENSP00000267842,0,0,0,63,0,900,178,916,ACOX3,SLC27A2
9606.ENSP00000348775,9606.ENSP00000219481,42,0,0,64,73,900,461,947,ACOX3,DECR2
9606.ENSP00000348775,9606.ENSP00000268533,0,0,0,63,56,900,67,906,ACOX3,NUDT7
9606.ENSP00000348775,9606.ENSP00000366927,45,0,0,62,0,600,270,703,ACOX3,ALDH1B1
9606.ENSP00000348775,9606.ENSP00000302620,0,0,0,63,0,900,527,951,ACOX3,AGXT
9606.ENSP00000348775,9606.ENSP00000265838,55,0,0,181,102,900,433,953,ACOX3,ACAT1
9606.ENSP00000348775,9606.ENSP00000363832,0,0,0,64,0,800,163,829,ACOX3,AOX1
9606.ENSP00000348775,9606.ENSP00000265986,0,0,0,0,0,900,0,900,ACOX3,IDE
9606.ENSP00000348775,9606.ENSP00000241052,69,0,0,122,303,900,543,969,ACOX3,CAT
9606.ENSP00000348775,9606.ENSP00000420914,71,0,0,747,146,900,762,994,ACOX3,HSD17B4
9606.ENSP00000348775,9606.ENSP00000436585,49,0,0,122,171,900,87,925,ACOX3,ECHDC1
9606.ENSP00000348775,9606.ENSP00000368066,45,0,0,64,0,900,542,953,ACOX3,HAO1
9606.ENSP00000348775,9606.ENSP00000287078,0,0,0,65,0,900,234,922,ACOX3,TYSND1
9606.ENSP00000348775,9606.ENSP00000307697,0,0,139,76,0,900,278,934,ACOX3,ACOX2
9606.ENSP00000348775,9606.ENSP00000221418,0,0,0,145,146,900,586,965,ACOX3,ECH1
9606.ENSP00000348775,9606.ENSP00000450436,0,0,0,147,76,900,111,920,ACOX3,ALDH6A1
9606.ENSP00000348775,9606.ENSP00000315013,0,0,0,160,141,900,255,939,ACOX3,CRAT
9606.ENSP00000348821,9606.ENSP00000452786,0,0,0,49,96,0,693,713,MYOM1,ITGB3
9606.ENSP00000348838,9606.ENSP00000306473,0,0,0,685,0,0,271,760,UBE2C,SHCBP1
9606.ENSP00000348838,9606.ENSP00000388648,0,0,0,696,76,0,254,772,UBE2C,CHEK1
9606.ENSP00000348838,9606.ENSP00000361540,0,0,0,983,937,300,914,999,UBE2C,CDC20
9606.ENSP00000348838,9606.ENSP00000260731,0,0,0,937,77,0,430,963,UBE2C,KIF11
9606.ENSP00000348838,9606.ENSP00000415430,0,0,0,730,0,0,297,802,UBE2C,GTSE1
9606.ENSP00000348838,9606.ENSP00000265748,0,0,0,794,0,0,390,868,UBE2C,ANLN
9606.ENSP00000348838,9606.ENSP00000216122,0,0,0,628,104,0,281,739,UBE2C,MCM5
9606.ENSP00000348838,9606.ENSP00000305480,0,0,0,726,70,0,287,802,UBE2C,FEN1
9606.ENSP00000348838,9606.ENSP00000378356,0,0,0,937,77,0,498,968,UBE2C,KIF20A
9606.ENSP00000348838,9606.ENSP00000262105,0,0,0,707,104,0,304,801,UBE2C,MCM4
9606.ENSP00000348838,9606.ENSP00000305204,0,0,0,643,0,0,248,719,UBE2C,CKAP2L
9606.ENSP00000348838,9606.ENSP00000300035,0,0,0,937,0,0,317,955,UBE2C,KIAA0101
9606.ENSP00000348838,9606.ENSP00000166345,0,0,0,802,103,0,407,885,UBE2C,TRIP13
9606.ENSP00000348838,9606.ENSP00000274255,0,0,0,179,0,600,473,811,UBE2C,SKP2
9606.ENSP00000348838,9606.ENSP00000313950,0,0,0,934,58,300,584,979,UBE2C,AURKB
9606.ENSP00000348838,9606.ENSP00000339109,0,0,0,80,800,900,183,982,UBE2C,ANAPC1
9606.ENSP00000348838,9606.ENSP00000393963,0,0,0,897,77,0,325,930,UBE2C,KIFC1
9606.ENSP00000348838,9606.ENSP00000323300,0,0,0,925,0,0,293,944,UBE2C,SPAG5
9606.ENSP00000348838,9606.ENSP00000349957,0,0,0,89,996,900,994,999,UBE2C,ANAPC11
9606.ENSP00000348838,9606.ENSP00000361298,0,0,0,920,77,0,504,960,UBE2C,KIF2C
9606.ENSP00000348838,9606.ENSP00000320147,0,0,0,550,102,0,453,760,UBE2C,EZH2
9606.ENSP00000348838,9606.ENSP00000356243,0,0,0,732,75,900,143,975,UBE2C,UBE2T
9606.ENSP00000348838,9606.ENSP00000465992,0,0,0,822,77,0,259,867,UBE2C,KIF18B
9606.ENSP00000348838,9606.ENSP00000363524,0,0,0,904,77,0,453,947,UBE2C,KIF4A
9606.ENSP00000348838,9606.ENSP00000324020,0,0,0,818,77,0,299,871,UBE2C,KIF15
9606.ENSP00000348838,9606.ENSP00000355506,0,0,0,744,70,0,135,775,UBE2C,EXO1
9606.ENSP00000348838,9606.ENSP00000311083,0,0,0,839,0,0,409,900,UBE2C,CKS1B
9606.ENSP00000348838,9606.ENSP00000385675,0,0,0,0,0,900,134,909,UBE2C,IL6
9606.ENSP00000348838,9606.ENSP00000215980,0,0,0,767,0,0,280,824,UBE2C,CENPM
9606.ENSP00000348838,9606.ENSP00000361043,0,0,0,681,146,0,176,755,UBE2C,RAD54L
9606.ENSP00000348838,9606.ENSP00000275517,0,0,0,784,0,0,465,879,UBE2C,CDCA5
9606.ENSP00000348838,9606.ENSP00000428209,0,0,0,62,247,900,460,956,UBE2C,UBE2V2
9606.ENSP00000348838,9606.ENSP00000296503,0,0,0,719,78,0,0,729,UBE2C,HMGB2
9606.ENSP00000348838,9606.ENSP00000256442,0,0,0,923,347,600,716,993,UBE2C,CCNB1
9606.ENSP00000348838,9606.ENSP00000342307,0,0,0,830,71,0,572,926,UBE2C,FOXM1
9606.ENSP00000348838,9606.ENSP00000300093,0,0,0,889,58,300,538,961,UBE2C,PLK1
9606.ENSP00000348838,9606.ENSP00000264156,0,0,0,557,104,0,383,733,UBE2C,MCM6
9606.ENSP00000348838,9606.ENSP00000325017,0,0,0,615,0,0,292,716,UBE2C,NCAPD2
9606.ENSP00000348838,9606.ENSP00000240423,0,0,0,640,67,0,268,732,UBE2C,NCAPH
9606.ENSP00000348838,9606.ENSP00000271452,0,0,0,818,0,0,504,905,UBE2C,NUF2
9606.ENSP00000348838,9606.ENSP00000377007,0,0,0,687,0,0,239,751,UBE2C,CENPN
9606.ENSP00000348838,9606.ENSP00000370781,0,0,0,0,79,540,398,722,UBE2C,CDC20B
9606.ENSP00000348838,9606.ENSP00000272317,0,0,0,96,475,600,220,832,UBE2C,RPS27A
9606.ENSP00000348838,9606.ENSP00000215574,0,0,0,112,0,900,193,922,UBE2C,CDC34
9606.ENSP00000348838,9606.ENSP00000420294,0,0,0,0,98,900,46,906,UBE2C,PHC3
9606.ENSP00000348838,9606.ENSP00000269385,0,0,0,62,101,900,0,908,UBE2C,CBX8
9606.ENSP00000348838,9606.ENSP00000264552,0,0,0,704,270,900,233,981,UBE2C,UBE2S
9606.ENSP00000348838,9606.ENSP00000356379,0,0,0,898,102,0,407,941,UBE2C,ASPM
9606.ENSP00000348838,9606.ENSP00000357858,0,0,0,309,56,600,707,913,UBE2C,BUB3
9606.ENSP00000348838,9606.ENSP00000253023,0,0,0,66,58,900,172,917,UBE2C,UBE2M
9606.ENSP00000348838,9606.ENSP00000255465,0,0,0,651,142,600,371,914,UBE2C,CCNA1
9606.ENSP00000348838,9606.ENSP00000377536,0,0,0,935,270,300,707,989,UBE2C,PTTG1
9606.ENSP00000348838,9606.ENSP00000478927,0,0,0,90,688,0,90,719,UBE2C,YAP1
9606.ENSP00000348838,9606.ENSP00000217026,0,0,0,662,57,0,545,842,UBE2C,MYBL2
9606.ENSP00000348838,9606.ENSP00000358813,0,0,0,874,0,0,408,922,UBE2C,TTK
9606.ENSP00000348838,9606.ENSP00000405726,0,0,0,852,0,0,334,897,UBE2C,CDC45
9606.ENSP00000348838,9606.ENSP00000265056,0,0,0,755,104,0,384,852,UBE2C,MCM2
9606.ENSP00000348838,9606.ENSP00000482063,0,0,0,66,77,900,109,912,UBE2C,PCGF2
9606.ENSP00000348838,9606.ENSP00000300403,0,0,0,951,0,0,607,979,UBE2C,TPX2
9606.ENSP00000348838,9606.ENSP00000377793,0,0,0,899,0,0,255,921,UBE2C,PRC1
9606.ENSP00000348838,9606.ENSP00000260947,0,0,0,203,138,900,310,946,UBE2C,BARD1
9606.ENSP00000348838,9606.ENSP00000356319,0,0,0,761,77,0,252,820,UBE2C,KIF14
9606.ENSP00000348838,9606.ENSP00000307288,0,0,0,601,104,0,404,768,UBE2C,MCM7
9606.ENSP00000348838,9606.ENSP00000160827,0,0,0,802,77,0,239,849,UBE2C,KIF22
9606.ENSP00000348838,9606.ENSP00000264033,0,0,0,0,159,0,671,712,UBE2C,CBL
9606.ENSP00000348838,9606.ENSP00000378699,0,0,0,979,101,600,627,996,UBE2C,CDK1
9606.ENSP00000348838,9606.ENSP00000367276,0,0,0,825,270,0,202,888,UBE2C,CKAP2
9606.ENSP00000348838,9606.ENSP00000480987,0,0,0,622,104,0,199,705,UBE2C,MCM3
9606.ENSP00000348838,9606.ENSP00000228872,0,0,0,62,0,900,209,919,UBE2C,CDKN1B
9606.ENSP00000348838,9606.ENSP00000362146,0,0,0,962,0,0,414,976,UBE2C,CDCA8
9606.ENSP00000348838,9606.ENSP00000308750,0,0,0,298,101,900,116,936,UBE2C,CBX2
9606.ENSP00000348838,9606.ENSP00000357643,0,0,0,848,0,0,549,928,UBE2C,MKI67
9606.ENSP00000348838,9606.ENSP00000379931,0,0,0,90,75,900,137,917,UBE2C,UBE2E2
9606.ENSP00000348838,9606.ENSP00000349961,0,0,0,599,60,0,282,705,UBE2C,SMC4
9606.ENSP00000348838,9606.ENSP00000220514,0,0,0,793,0,0,166,819,UBE2C,OIP5
9606.ENSP00000348838,9606.ENSP00000301633,0,0,0,956,112,0,639,984,UBE2C,BIRC5
9606.ENSP00000348838,9606.ENSP00000355090,0,0,0,820,57,0,0,823,UBE2C,ARHGAP11A
9606.ENSP00000348838,9606.ENSP00000360540,0,0,0,911,0,0,564,959,UBE2C,CEP55
9606.ENSP00000348838,9606.ENSP00000438483,0,0,0,726,0,0,336,809,UBE2C,KPNA2
9606.ENSP00000348838,9606.ENSP00000321656,0,0,0,754,60,0,383,844,UBE2C,CDC25C
9606.ENSP00000348838,9606.ENSP00000365851,0,0,0,0,77,900,90,908,UBE2C,BMI1
9606.ENSP00000348838,9606.ENSP00000265148,0,0,0,822,77,0,492,909,UBE2C,CENPE
9606.ENSP00000348838,9606.ENSP00000274026,0,0,0,956,347,600,653,995,UBE2C,CCNA2
9606.ENSP00000348838,9606.ENSP00000301634,0,0,0,739,0,0,392,834,UBE2C,TK1
9606.ENSP00000348838,9606.ENSP00000263382,0,0,0,822,150,0,173,864,UBE2C,ASF1B
9606.ENSP00000348838,9606.ENSP00000319417,0,0,0,593,0,0,510,791,UBE2C,SKA3
9606.ENSP00000348838,9606.ENSP00000442068,0,0,0,916,0,0,454,952,UBE2C,CDCA3
9606.ENSP00000348838,9606.ENSP00000376272,0,0,0,702,58,0,335,796,UBE2C,RFC4
9606.ENSP00000348838,9606.ENSP00000228843,0,0,0,693,0,0,161,731,UBE2C,RAD51AP1
9606.ENSP00000348838,9606.ENSP00000384849,0,0,0,62,0,900,183,916,UBE2C,CDKN1A
9606.ENSP00000348838,9606.ENSP00000376457,0,0,0,707,0,0,252,771,UBE2C,ECT2
9606.ENSP00000348838,9606.ENSP00000216911,0,0,0,950,283,300,660,990,UBE2C,AURKA
9606.ENSP00000348838,9606.ENSP00000288207,0,0,0,976,142,0,692,993,UBE2C,CCNB2
9606.ENSP00000348838,9606.ENSP00000287598,0,0,0,903,270,720,715,993,UBE2C,BUB1B
9606.ENSP00000348838,9606.ENSP00000412292,0,0,0,671,0,0,211,729,UBE2C,DEPDC1
9606.ENSP00000348838,9606.ENSP00000209728,0,0,0,723,60,900,466,984,UBE2C,CDC6
9606.ENSP00000348838,9606.ENSP00000355922,0,0,0,849,0,0,556,930,UBE2C,CENPF
9606.ENSP00000348838,9606.ENSP00000357308,0,0,0,827,0,0,165,849,UBE2C,CENPW
9606.ENSP00000348838,9606.ENSP00000418960,0,0,0,288,60,900,322,948,UBE2C,BRCA1
9606.ENSP00000348838,9606.ENSP00000411532,0,0,0,983,60,0,624,993,UBE2C,TOP2A
9606.ENSP00000348838,9606.ENSP00000428489,0,0,0,934,67,0,341,955,UBE2C,PBK
9606.ENSP00000348838,9606.ENSP00000269397,0,0,0,0,101,900,71,909,UBE2C,CBX4
9606.ENSP00000348838,9606.ENSP00000296509,0,0,0,920,348,600,473,987,UBE2C,MAD2L1
9606.ENSP00000348838,9606.ENSP00000364976,0,0,0,868,0,0,533,935,UBE2C,CKS2
9606.ENSP00000348838,9606.ENSP00000336868,0,0,0,892,62,0,455,939,UBE2C,CENPA
9606.ENSP00000348838,9606.ENSP00000414109,0,0,0,889,0,0,374,927,UBE2C,HJURP
9606.ENSP00000348838,9606.ENSP00000369411,0,0,0,758,58,0,238,811,UBE2C,RFC3
9606.ENSP00000348838,9606.ENSP00000298048,0,0,0,892,135,0,502,949,UBE2C,MELK
9606.ENSP00000348838,9606.ENSP00000250056,0,0,0,802,0,0,264,847,UBE2C,FAM64A
9606.ENSP00000348838,9606.ENSP00000247191,0,0,0,969,58,0,480,983,UBE2C,DLGAP5
9606.ENSP00000348838,9606.ENSP00000257909,0,0,0,822,0,0,284,866,UBE2C,TROAP
9606.ENSP00000348838,9606.ENSP00000263753,0,0,0,666,76,0,229,741,UBE2C,SGOL1
9606.ENSP00000348838,9606.ENSP00000372088,0,0,0,630,177,0,190,731,UBE2C,RAD51
9606.ENSP00000348838,9606.ENSP00000453403,0,0,0,935,0,0,629,975,UBE2C,NUSAP1
9606.ENSP00000348838,9606.ENSP00000286398,0,316,0,576,60,0,117,727,UBE2C,SMC2
9606.ENSP00000348838,9606.ENSP00000257934,0,0,0,918,0,0,491,956,UBE2C,ESPL1
9606.ENSP00000348838,9606.ENSP00000302530,0,0,0,937,0,0,604,974,UBE2C,BUB1
9606.ENSP00000348838,9606.ENSP00000216133,0,0,0,0,101,720,0,737,UBE2C,CBX7
9606.ENSP00000348838,9606.ENSP00000301019,0,0,0,697,0,0,243,760,UBE2C,CDT1
9606.ENSP00000348838,9606.ENSP00000282074,0,0,0,837,63,0,254,876,UBE2C,SPC25
9606.ENSP00000348838,9606.ENSP00000386788,0,0,0,90,75,900,134,917,UBE2C,UBE2E3
9606.ENSP00000348838,9606.ENSP00000251496,0,0,0,866,67,0,421,921,UBE2C,NCAPG
9606.ENSP00000348838,9606.ENSP00000355958,0,0,0,786,0,0,167,814,UBE2C,DTL
9606.ENSP00000348838,9606.ENSP00000229758,0,0,0,583,270,0,704,902,UBE2C,FBXO5
9606.ENSP00000348838,9606.ENSP00000404190,0,0,0,809,0,0,325,865,UBE2C,RACGAP1
9606.ENSP00000348838,9606.ENSP00000287156,0,0,0,42,0,900,132,909,UBE2C,UBE2L6
9606.ENSP00000348838,9606.ENSP00000353770,0,0,0,921,62,0,561,964,UBE2C,RRM2
9606.ENSP00000348838,9606.ENSP00000230056,0,0,0,556,270,0,533,835,UBE2C,GMNN
9606.ENSP00000348838,9606.ENSP00000253462,0,0,0,820,0,0,285,866,UBE2C,GINS2
9606.ENSP00000348838,9606.ENSP00000355966,0,0,0,825,123,600,557,969,UBE2C,NEK2
9606.ENSP00000348838,9606.ENSP00000397453,0,0,0,0,0,900,148,911,UBE2C,UBE2W
9606.ENSP00000348838,9606.ENSP00000310842,0,0,0,784,0,0,251,831,UBE2C,FANCI
9606.ENSP00000348838,9606.ENSP00000261597,0,0,0,886,63,0,380,927,UBE2C,NDC80
9606.ENSP00000348838,9606.ENSP00000418268,0,0,0,787,0,0,276,838,UBE2C,MCM10
9606.ENSP00000348838,9606.ENSP00000260363,0,0,0,818,77,0,429,895,UBE2C,KIF23
9606.ENSP00000348838,9606.ENSP00000326550,0,0,0,702,0,0,244,765,UBE2C,TACC3
9606.ENSP00000348838,9606.ENSP00000335357,0,0,0,845,56,0,161,866,UBE2C,CDKN3
9606.ENSP00000348838,9606.ENSP00000262300,0,0,0,569,140,0,329,729,UBE2C,PKMYT1
9606.ENSP00000348838,9606.ENSP00000363055,0,0,0,803,0,0,459,888,UBE2C,ZWINT
9606.ENSP00000348838,9606.ENSP00000356480,0,0,0,99,97,900,135,920,UBE2C,RNF2
9606.ENSP00000348838,9606.ENSP00000377492,0,0,0,830,0,0,415,896,UBE2C,HMMR
9606.ENSP00000348838,9606.ENSP00000333266,45,0,0,63,282,900,598,969,UBE2C,UBA7
9606.ENSP00000348838,9606.ENSP00000315644,0,0,0,797,615,0,414,950,UBE2C,TYMS
9606.ENSP00000348842,9606.ENSP00000279024,0,0,0,62,56,0,754,763,EML6,KIAA1755
9606.ENSP00000348849,9606.ENSP00000359345,0,0,0,993,997,0,901,999,RPS26,RPL5
9606.ENSP00000348849,9606.ENSP00000393241,0,0,0,993,996,900,691,999,RPS26,RPS18
9606.ENSP00000348849,9606.ENSP00000222247,54,0,0,993,997,900,470,999,RPS26,RPL18A
9606.ENSP00000348849,9606.ENSP00000296674,0,0,0,987,997,900,827,999,RPS26,RPS23
9606.ENSP00000348849,9606.ENSP00000373404,0,0,0,560,615,0,189,850,RPS26,MRPL2
9606.ENSP00000348849,9606.ENSP00000310572,0,0,0,789,101,0,108,816,RPS26,PSMC5
9606.ENSP00000348849,9606.ENSP00000362208,0,0,0,589,611,0,181,857,RPS26,MRPS15
9606.ENSP00000348849,9606.ENSP00000216037,0,0,0,0,800,0,46,801,RPS26,XBP1
9606.ENSP00000348849,9606.ENSP00000420311,0,0,0,993,997,0,330,999,RPS26,RPL23
9606.ENSP00000348849,9606.ENSP00000346015,0,0,0,993,996,0,382,999,RPS26,RPL27A
9606.ENSP00000348849,9606.ENSP00000379339,0,0,0,987,990,900,871,999,RPS26,RPS29
9606.ENSP00000348849,9606.ENSP00000332604,0,0,0,343,912,600,327,982,RPS26,EIF3C
9606.ENSP00000348849,9606.ENSP00000429374,0,0,0,991,997,900,790,999,RPS26,RPS20
9606.ENSP00000348849,9606.ENSP00000378163,0,0,0,993,996,0,368,999,RPS26,RPL34
9606.ENSP00000348849,9606.ENSP00000404179,0,0,0,653,768,0,101,921,RPS26,DOCK4
9606.ENSP00000348849,9606.ENSP00000414321,0,0,0,991,996,900,922,999,RPS26,RPS24
9606.ENSP00000348849,9606.ENSP00000274242,0,0,0,872,988,0,724,999,RPS26,RPL37
9606.ENSP00000348849,9606.ENSP00000389455,0,0,0,513,658,0,257,865,RPS26,DIRC3
9606.ENSP00000348849,9606.ENSP00000309830,0,0,0,972,995,900,809,999,RPS26,RPL38
9606.ENSP00000348849,9606.ENSP00000346027,0,0,0,993,997,0,410,999,RPS26,RPL21
9606.ENSP00000348849,9606.ENSP00000346050,0,0,0,993,998,900,498,999,RPS26,RPS3A
9606.ENSP00000348849,9606.ENSP00000272317,0,0,0,946,995,900,721,999,RPS26,RPS27A
9606.ENSP00000348849,9606.ENSP00000467466,0,0,0,957,990,900,850,999,RPS26,RPS15
9606.ENSP00000348849,9606.ENSP00000362744,0,0,0,993,998,900,634,999,RPS26,RPS4X
9606.ENSP00000348849,9606.ENSP00000386717,0,0,0,992,997,900,838,999,RPS26,RPL31
9606.ENSP00000348849,9606.ENSP00000346067,0,0,0,989,992,900,593,999,RPS26,RPSA
9606.ENSP00000348849,9606.ENSP00000274606,0,0,0,344,369,0,336,701,RPS26,NHP2
9606.ENSP00000348849,9606.ENSP00000389103,0,0,0,992,997,0,452,999,RPS26,RPL23A
9606.ENSP00000348849,9606.ENSP00000410059,0,0,0,661,616,0,97,872,RPS26,EEF1D
9606.ENSP00000348849,9606.ENSP00000318646,0,0,0,992,998,900,568,999,RPS26,RPS15A
9606.ENSP00000348849,9606.ENSP00000385958,0,0,0,994,998,900,908,999,RPS26,RPS14
9606.ENSP00000348849,9606.ENSP00000345957,0,0,0,971,995,900,691,999,RPS26,RPS21
9606.ENSP00000348849,9606.ENSP00000409799,0,0,0,0,0,800,0,800,RPS26,RPP21
9606.ENSP00000348849,9606.ENSP00000270625,0,0,0,993,998,900,551,999,RPS26,RPS11
9606.ENSP00000348849,9606.ENSP00000418868,0,0,0,976,995,0,644,999,RPS26,RPL29
9606.ENSP00000348849,9606.ENSP00000251595,0,0,0,0,0,900,169,913,RPS26,HBA2
9606.ENSP00000348849,9606.ENSP00000463784,0,0,0,990,984,0,838,999,RPS26,RPL26
9606.ENSP00000348849,9606.ENSP00000477781,0,0,0,848,932,0,81,989,RPS26,TPT1
9606.ENSP00000348849,9606.ENSP00000322419,0,0,0,948,996,0,575,999,RPS26,RPLP2
9606.ENSP00000348849,9606.ENSP00000485663,0,0,0,314,822,600,101,950,RPS26,EIF3L
9606.ENSP00000348849,9606.ENSP00000224073,0,0,0,108,800,0,250,854,RPS26,EDF1
9606.ENSP00000348849,9606.ENSP00000259469,0,0,0,992,996,0,762,999,RPS26,RPL35
9606.ENSP00000348849,9606.ENSP00000363676,0,0,0,991,997,900,882,999,RPS26,RPL11
9606.ENSP00000348849,9606.ENSP00000317691,0,0,0,68,0,800,0,805,RPS26,RPP25
9606.ENSP00000348849,9606.ENSP00000379888,0,0,0,993,997,900,703,999,RPS26,RPS8
9606.ENSP00000348849,9606.ENSP00000253099,0,0,0,514,535,0,258,817,RPS26,MRPL4
9606.ENSP00000348849,9606.ENSP00000363574,0,0,0,268,0,0,647,730,RPS26,EIF6
9606.ENSP00000348849,9606.ENSP00000369391,0,0,0,73,0,800,0,806,RPS26,RPP40
9606.ENSP00000348849,9606.ENSP00000302896,0,0,0,991,996,900,469,999,RPS26,RPS9
