symbol,reactome_id,pathway_name
DR1,R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes
DR1,R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes
SLC26A3,R-HSA-1643685,Disease
SLC26A3,R-HSA-382551,Transport of small molecules
SLC26A3,R-HSA-425407,SLC-mediated transmembrane transport
SLC26A3,R-HSA-427601,Inorganic anion exchange by SLC26 transporters
SLC26A3,R-HSA-5619085,Defective SLC26A3 causes congenital secretory chloride diarrhea 1 (DIAR1)
SLC26A3,R-HSA-5619102,SLC transporter disorders
SLC26A3,R-HSA-5619115,Disorders of transmembrane transporters
SLC26A3,R-HSA-9958790,SLC-mediated transport of inorganic anions
DRD1,R-HSA-162582,Signal Transduction
DRD1,R-HSA-372790,Signaling by GPCR
DRD1,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
DRD1,R-HSA-375280,Amine ligand-binding receptors
DRD1,R-HSA-388396,GPCR downstream signalling
DRD1,R-HSA-390651,Dopamine receptors
DRD1,R-HSA-418555,G alpha (s) signalling events
DRD1,R-HSA-500792,GPCR ligand binding
DRD2,R-HSA-162582,Signal Transduction
DRD2,R-HSA-372790,Signaling by GPCR
DRD2,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
DRD2,R-HSA-375280,Amine ligand-binding receptors
DRD2,R-HSA-390651,Dopamine receptors
DRD2,R-HSA-500792,GPCR ligand binding
DRD3,R-HSA-162582,Signal Transduction
DRD3,R-HSA-372790,Signaling by GPCR
DRD3,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
DRD3,R-HSA-375280,Amine ligand-binding receptors
DRD3,R-HSA-388396,GPCR downstream signalling
DRD3,R-HSA-390651,Dopamine receptors
DRD3,R-HSA-418594,G alpha (i) signalling events
DRD3,R-HSA-500792,GPCR ligand binding
DRD4,R-HSA-162582,Signal Transduction
DRD4,R-HSA-372790,Signaling by GPCR
DRD4,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
DRD4,R-HSA-375280,Amine ligand-binding receptors
DRD4,R-HSA-388396,GPCR downstream signalling
DRD4,R-HSA-390651,Dopamine receptors
DRD4,R-HSA-418594,G alpha (i) signalling events
DRD4,R-HSA-500792,GPCR ligand binding
DRD5,R-HSA-162582,Signal Transduction
DRD5,R-HSA-372790,Signaling by GPCR
DRD5,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
DRD5,R-HSA-375280,Amine ligand-binding receptors
DRD5,R-HSA-388396,GPCR downstream signalling
DRD5,R-HSA-390651,Dopamine receptors
DRD5,R-HSA-418555,G alpha (s) signalling events
DRD5,R-HSA-500792,GPCR ligand binding
DRG2,R-HSA-163841,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation"
DRG2,R-HSA-392499,Metabolism of proteins
DRG2,R-HSA-597592,Post-translational protein modification
DRG2,R-HSA-9629569,Protein hydroxylation
JAG1,R-HSA-1266738,Developmental Biology
JAG1,R-HSA-157118,Signaling by NOTCH
JAG1,R-HSA-162582,Signal Transduction
JAG1,R-HSA-1643685,Disease
JAG1,R-HSA-194315,Signaling by Rho GTPases
JAG1,R-HSA-1980143,Signaling by NOTCH1
JAG1,R-HSA-1980145,Signaling by NOTCH2
JAG1,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus
JAG1,R-HSA-212436,Generic Transcription Pathway
JAG1,R-HSA-2644602,Signaling by NOTCH1 PEST Domain Mutants in Cancer
JAG1,R-HSA-2644603,Signaling by NOTCH1 in Cancer
JAG1,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants
JAG1,R-HSA-2660825,Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant
JAG1,R-HSA-2660826,Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant
JAG1,R-HSA-2691230,Signaling by NOTCH1 HD Domain Mutants in Cancer
JAG1,R-HSA-2691232,Constitutive Signaling by NOTCH1 HD Domain Mutants
JAG1,R-HSA-2894858,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer
JAG1,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
JAG1,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus
JAG1,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
JAG1,R-HSA-73857,RNA Polymerase II Transcription
JAG1,R-HSA-74160,Gene expression (Transcription)
JAG1,R-HSA-8878159,Transcriptional regulation by RUNX3
JAG1,R-HSA-8941856,RUNX3 regulates NOTCH signaling
JAG1,R-HSA-9012852,Signaling by NOTCH3
JAG1,R-HSA-9012999,RHO GTPase cycle
JAG1,R-HSA-9013149,RAC1 GTPase cycle
JAG1,R-HSA-9013423,RAC3 GTPase cycle
JAG1,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus
JAG1,R-HSA-9013694,Signaling by NOTCH4
JAG1,R-HSA-9013700,NOTCH4 Activation and Transmission of Signal to the Nucleus
JAG1,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
JAG1,R-HSA-9830369,Kidney development
JAG1,R-HSA-9831926,Nephron development
ARID3A,R-HSA-212436,Generic Transcription Pathway
ARID3A,R-HSA-3700989,Transcriptional Regulation by TP53
ARID3A,R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes
ARID3A,R-HSA-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
ARID3A,R-HSA-73857,RNA Polymerase II Transcription
ARID3A,R-HSA-74160,Gene expression (Transcription)
DRP2,R-HSA-1266738,Developmental Biology
DRP2,R-HSA-1474244,Extracellular matrix organization
DRP2,R-HSA-3000171,Non-integrin membrane-ECM interactions
DRP2,R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination
DRP2,R-HSA-9675108,Nervous system development
DRP2,R-HSA-9913351,Formation of the dystrophin-glycoprotein complex (DGC)
ATN1,R-HSA-1257604,PIP3 activates AKT signaling
ATN1,R-HSA-162582,Signal Transduction
ATN1,R-HSA-6807070,PTEN Regulation
ATN1,R-HSA-8943724,Regulation of PTEN gene transcription
ATN1,R-HSA-9006925,Intracellular signaling by second messengers
DSC1,R-HSA-1266738,Developmental Biology
DSC1,R-HSA-168249,Innate Immune System
DSC1,R-HSA-168256,Immune System
DSC1,R-HSA-6798695,Neutrophil degranulation
DSC1,R-HSA-6805567,Keratinization
DSC1,R-HSA-6809371,Formation of the cornified envelope
DSC2,R-HSA-1266738,Developmental Biology
DSC2,R-HSA-6805567,Keratinization
DSC2,R-HSA-6809371,Formation of the cornified envelope
DSC3,R-HSA-1266738,Developmental Biology
DSC3,R-HSA-6805567,Keratinization
DSC3,R-HSA-6809371,Formation of the cornified envelope
DSCAM,R-HSA-1266738,Developmental Biology
DSCAM,R-HSA-373752,Netrin-1 signaling
DSCAM,R-HSA-376172,DSCAM interactions
DSCAM,R-HSA-422475,Axon guidance
DSCAM,R-HSA-9675108,Nervous system development
AGT,R-HSA-1430728,Metabolism
AGT,R-HSA-162582,Signal Transduction
AGT,R-HSA-1989781,PPARA activates gene expression
AGT,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins
AGT,R-HSA-2980736,Peptide hormone metabolism
AGT,R-HSA-372790,Signaling by GPCR
AGT,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
AGT,R-HSA-375276,Peptide ligand-binding receptors
AGT,R-HSA-388396,GPCR downstream signalling
AGT,R-HSA-392499,Metabolism of proteins
AGT,R-HSA-400206,Regulation of lipid metabolism by PPARalpha
AGT,R-HSA-416476,G alpha (q) signalling events
AGT,R-HSA-418594,G alpha (i) signalling events
AGT,R-HSA-500792,GPCR ligand binding
AGT,R-HSA-556833,Metabolism of lipids
TSC22D3,R-HSA-2672351,Stimuli-sensing channels
TSC22D3,R-HSA-382551,Transport of small molecules
TSC22D3,R-HSA-983712,Ion channel transport
DSPP,R-HSA-1474244,Extracellular matrix organization
DSPP,R-HSA-3000178,ECM proteoglycans
SLC26A2,R-HSA-1430728,Metabolism
SLC26A2,R-HSA-1630316,Glycosaminoglycan metabolism
SLC26A2,R-HSA-1643685,Disease
SLC26A2,R-HSA-174362,Transport and metabolism of PAPS
SLC26A2,R-HSA-3560782,Diseases associated with glycosaminoglycan metabolism
SLC26A2,R-HSA-3560792,Defective SLC26A2 causes chondrodysplasias
SLC26A2,R-HSA-3781865,Diseases of glycosylation
SLC26A2,R-HSA-382551,Transport of small molecules
SLC26A2,R-HSA-425407,SLC-mediated transmembrane transport
SLC26A2,R-HSA-427601,Inorganic anion exchange by SLC26 transporters
SLC26A2,R-HSA-5619102,SLC transporter disorders
SLC26A2,R-HSA-5619115,Disorders of transmembrane transporters
SLC26A2,R-HSA-5668914,Diseases of metabolism
SLC26A2,R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives
SLC26A2,R-HSA-9958790,SLC-mediated transport of inorganic anions
DTNA,R-HSA-1474244,Extracellular matrix organization
DTNA,R-HSA-3000171,Non-integrin membrane-ECM interactions
DTNA,R-HSA-9913351,Formation of the dystrophin-glycoprotein complex (DGC)
DTNB,R-HSA-1474244,Extracellular matrix organization
DTNB,R-HSA-3000171,Non-integrin membrane-ECM interactions
DTNB,R-HSA-9913351,Formation of the dystrophin-glycoprotein complex (DGC)
HBEGF,R-HSA-1227986,Signaling by ERBB2
HBEGF,R-HSA-1227990,Signaling by ERBB2 in Cancer
HBEGF,R-HSA-1236394,Signaling by ERBB4
HBEGF,R-HSA-1250196,SHC1 events in ERBB2 signaling
HBEGF,R-HSA-1250342,PI3K events in ERBB4 signaling
HBEGF,R-HSA-1250347,SHC1 events in ERBB4 signaling
HBEGF,R-HSA-1251985,Nuclear signaling by ERBB4
HBEGF,R-HSA-1257604,PIP3 activates AKT signaling
HBEGF,R-HSA-162582,Signal Transduction
HBEGF,R-HSA-1643685,Disease
HBEGF,R-HSA-1643713,Signaling by EGFR in Cancer
HBEGF,R-HSA-177929,Signaling by EGFR
HBEGF,R-HSA-179812,GRB2 events in EGFR signaling
HBEGF,R-HSA-180292,GAB1 signalosome
HBEGF,R-HSA-180336,SHC1 events in EGFR signaling
HBEGF,R-HSA-182971,EGFR downregulation
HBEGF,R-HSA-1963640,GRB2 events in ERBB2 signaling
HBEGF,R-HSA-1963642,PI3K events in ERBB2 signaling
HBEGF,R-HSA-199418,Negative regulation of the PI3K/AKT network
HBEGF,R-HSA-199991,Membrane Trafficking
HBEGF,R-HSA-212718,EGFR interacts with phospholipase C-gamma
HBEGF,R-HSA-2179392,EGFR Transactivation by Gastrin
HBEGF,R-HSA-2219528,PI3K/AKT Signaling in Cancer
HBEGF,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer
HBEGF,R-HSA-372790,Signaling by GPCR
HBEGF,R-HSA-388396,GPCR downstream signalling
HBEGF,R-HSA-416476,G alpha (q) signalling events
HBEGF,R-HSA-5336415,Uptake and function of diphtheria toxin
HBEGF,R-HSA-5339562,Uptake and actions of bacterial toxins
HBEGF,R-HSA-5638302,Signaling by Overexpressed Wild-Type EGFR in Cancer
HBEGF,R-HSA-5638303,Inhibition of Signaling by Overexpressed EGFR
HBEGF,R-HSA-5653656,Vesicle-mediated transport
HBEGF,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
HBEGF,R-HSA-5663205,Infectious disease
HBEGF,R-HSA-5673001,RAF/MAP kinase cascade
HBEGF,R-HSA-5683057,MAPK family signaling cascades
HBEGF,R-HSA-5684996,MAPK1/MAPK3 signaling
HBEGF,R-HSA-6785631,ERBB2 Regulates Cell Motility
HBEGF,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
HBEGF,R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK
HBEGF,R-HSA-8847993,ERBB2 Activates PTK6 Signaling
HBEGF,R-HSA-8848021,Signaling by PTK6
HBEGF,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis
HBEGF,R-HSA-8856828,Clathrin-mediated endocytosis
HBEGF,R-HSA-8857538,PTK6 promotes HIF1A stabilization
HBEGF,R-HSA-8863795,Downregulation of ERBB2 signaling
HBEGF,R-HSA-8939211,ESR-mediated signaling
HBEGF,R-HSA-9006925,Intracellular signaling by second messengers
HBEGF,R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases
HBEGF,R-HSA-9006931,Signaling by Nuclear Receptors
HBEGF,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
HBEGF,R-HSA-9009391,Extra-nuclear estrogen signaling
HBEGF,R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling
HBEGF,R-HSA-9664565,Signaling by ERBB2 KD Mutants
HBEGF,R-HSA-9665686,Signaling by ERBB2 TMD/JMD mutants
HBEGF,R-HSA-9824439,Bacterial Infection Pathways
DTX1,R-HSA-157118,Signaling by NOTCH
DTX1,R-HSA-162582,Signal Transduction
DTX1,R-HSA-1980143,Signaling by NOTCH1
DTX1,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus
DTYMK,R-HSA-1430728,Metabolism
DTYMK,R-HSA-15869,Metabolism of nucleotides
DTYMK,R-HSA-499943,Interconversion of nucleotide di- and triphosphates
DUSP1,R-HSA-112409,RAF-independent MAPK1/3 activation
DUSP1,R-HSA-162582,Signal Transduction
DUSP1,R-HSA-5673001,RAF/MAP kinase cascade
DUSP1,R-HSA-5675221,Negative regulation of MAPK pathway
DUSP1,R-HSA-5683057,MAPK family signaling cascades
DUSP1,R-HSA-5684996,MAPK1/MAPK3 signaling
DUSP2,R-HSA-112409,RAF-independent MAPK1/3 activation
DUSP2,R-HSA-162582,Signal Transduction
DUSP2,R-HSA-5673001,RAF/MAP kinase cascade
DUSP2,R-HSA-5675221,Negative regulation of MAPK pathway
DUSP2,R-HSA-5683057,MAPK family signaling cascades
DUSP2,R-HSA-5684996,MAPK1/MAPK3 signaling
DUSP3,R-HSA-1280215,Cytokine Signaling in Immune system
DUSP3,R-HSA-162582,Signal Transduction
DUSP3,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade
DUSP3,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane
DUSP3,R-HSA-166166,MyD88-independent TLR4 cascade 
DUSP3,R-HSA-166520,Signaling by NTRKs
DUSP3,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade
DUSP3,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade
DUSP3,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade
DUSP3,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade
DUSP3,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade
DUSP3,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade
DUSP3,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade
DUSP3,R-HSA-168249,Innate Immune System
DUSP3,R-HSA-168256,Immune System
DUSP3,R-HSA-168898,Toll-like Receptor Cascades
DUSP3,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade
DUSP3,R-HSA-187037,Signaling by NTRK1 (TRKA)
DUSP3,R-HSA-198725,Nuclear Events (kinase and transcription factor activation)
DUSP3,R-HSA-198753,ERK/MAPK targets
DUSP3,R-HSA-202670,ERKs are inactivated
DUSP3,R-HSA-448424,Interleukin-17 signaling
DUSP3,R-HSA-449147,Signaling by Interleukins
DUSP3,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases
DUSP3,R-HSA-450294,MAP kinase activation
DUSP3,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
DUSP3,R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling 
DUSP3,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
DUSP3,R-HSA-975155,MyD88 dependent cascade initiated on endosome
DUSP3,R-HSA-975871,MyD88 cascade initiated on plasma membrane
DUSP4,R-HSA-112409,RAF-independent MAPK1/3 activation
DUSP4,R-HSA-1280215,Cytokine Signaling in Immune system
DUSP4,R-HSA-162582,Signal Transduction
DUSP4,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade
DUSP4,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane
DUSP4,R-HSA-166166,MyD88-independent TLR4 cascade 
DUSP4,R-HSA-166520,Signaling by NTRKs
DUSP4,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade
DUSP4,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade
DUSP4,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade
DUSP4,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade
DUSP4,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade
DUSP4,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade
DUSP4,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade
DUSP4,R-HSA-168249,Innate Immune System
DUSP4,R-HSA-168256,Immune System
DUSP4,R-HSA-168898,Toll-like Receptor Cascades
DUSP4,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade
DUSP4,R-HSA-187037,Signaling by NTRK1 (TRKA)
DUSP4,R-HSA-198725,Nuclear Events (kinase and transcription factor activation)
DUSP4,R-HSA-198753,ERK/MAPK targets
DUSP4,R-HSA-202670,ERKs are inactivated
DUSP4,R-HSA-448424,Interleukin-17 signaling
DUSP4,R-HSA-449147,Signaling by Interleukins
DUSP4,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases
DUSP4,R-HSA-450294,MAP kinase activation
DUSP4,R-HSA-5673001,RAF/MAP kinase cascade
DUSP4,R-HSA-5675221,Negative regulation of MAPK pathway
DUSP4,R-HSA-5683057,MAPK family signaling cascades
DUSP4,R-HSA-5684996,MAPK1/MAPK3 signaling
DUSP4,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
DUSP4,R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling 
DUSP4,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
DUSP4,R-HSA-975155,MyD88 dependent cascade initiated on endosome
DUSP4,R-HSA-975871,MyD88 cascade initiated on plasma membrane
DUSP5,R-HSA-112409,RAF-independent MAPK1/3 activation
DUSP5,R-HSA-162582,Signal Transduction
DUSP5,R-HSA-5673001,RAF/MAP kinase cascade
DUSP5,R-HSA-5675221,Negative regulation of MAPK pathway
DUSP5,R-HSA-5683057,MAPK family signaling cascades
DUSP5,R-HSA-5684996,MAPK1/MAPK3 signaling
DUSP6,R-HSA-112409,RAF-independent MAPK1/3 activation
DUSP6,R-HSA-1280215,Cytokine Signaling in Immune system
DUSP6,R-HSA-162582,Signal Transduction
DUSP6,R-HSA-1643685,Disease
DUSP6,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade
DUSP6,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane
DUSP6,R-HSA-166166,MyD88-independent TLR4 cascade 
DUSP6,R-HSA-166520,Signaling by NTRKs
DUSP6,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade
DUSP6,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade
DUSP6,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade
DUSP6,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade
DUSP6,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade
DUSP6,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade
DUSP6,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade
DUSP6,R-HSA-168249,Innate Immune System
DUSP6,R-HSA-168256,Immune System
DUSP6,R-HSA-168898,Toll-like Receptor Cascades
DUSP6,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade
DUSP6,R-HSA-187037,Signaling by NTRK1 (TRKA)
DUSP6,R-HSA-198725,Nuclear Events (kinase and transcription factor activation)
DUSP6,R-HSA-198753,ERK/MAPK targets
DUSP6,R-HSA-202670,ERKs are inactivated
DUSP6,R-HSA-448424,Interleukin-17 signaling
DUSP6,R-HSA-449147,Signaling by Interleukins
DUSP6,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases
DUSP6,R-HSA-450294,MAP kinase activation
DUSP6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
DUSP6,R-HSA-5673001,RAF/MAP kinase cascade
DUSP6,R-HSA-5675221,Negative regulation of MAPK pathway
DUSP6,R-HSA-5683057,MAPK family signaling cascades
DUSP6,R-HSA-5684996,MAPK1/MAPK3 signaling
DUSP6,R-HSA-6802957,Oncogenic MAPK signaling
DUSP6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
DUSP6,R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling 
DUSP6,R-HSA-9652817,Signaling by MAPK mutants
DUSP6,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
DUSP6,R-HSA-975155,MyD88 dependent cascade initiated on endosome
DUSP6,R-HSA-975871,MyD88 cascade initiated on plasma membrane
DUSP7,R-HSA-112409,RAF-independent MAPK1/3 activation
DUSP7,R-HSA-1280215,Cytokine Signaling in Immune system
DUSP7,R-HSA-162582,Signal Transduction
DUSP7,R-HSA-1643685,Disease
DUSP7,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade
DUSP7,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane
DUSP7,R-HSA-166166,MyD88-independent TLR4 cascade 
DUSP7,R-HSA-166520,Signaling by NTRKs
DUSP7,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade
DUSP7,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade
DUSP7,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade
DUSP7,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade
DUSP7,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade
DUSP7,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade
DUSP7,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade
DUSP7,R-HSA-168249,Innate Immune System
DUSP7,R-HSA-168256,Immune System
DUSP7,R-HSA-168898,Toll-like Receptor Cascades
DUSP7,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade
DUSP7,R-HSA-187037,Signaling by NTRK1 (TRKA)
DUSP7,R-HSA-198725,Nuclear Events (kinase and transcription factor activation)
DUSP7,R-HSA-198753,ERK/MAPK targets
DUSP7,R-HSA-202670,ERKs are inactivated
DUSP7,R-HSA-448424,Interleukin-17 signaling
DUSP7,R-HSA-449147,Signaling by Interleukins
DUSP7,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases
DUSP7,R-HSA-450294,MAP kinase activation
DUSP7,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
DUSP7,R-HSA-5673001,RAF/MAP kinase cascade
DUSP7,R-HSA-5675221,Negative regulation of MAPK pathway
DUSP7,R-HSA-5683057,MAPK family signaling cascades
DUSP7,R-HSA-5684996,MAPK1/MAPK3 signaling
DUSP7,R-HSA-6802957,Oncogenic MAPK signaling
DUSP7,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
DUSP7,R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling 
DUSP7,R-HSA-9652817,Signaling by MAPK mutants
